GeneIds,Gene,TA003_ntCtrl_O2_1,TA003_ntCtrl_O2_2,TA012_ntCtrl_O2,TA020_ntCtrl_O2,TA034_ntCtrl_O2_1,TA034_ntCtrl_O2_2,TA039_ntCtrl_O2,TA003_ntCtrl_RA_1,TA003_ntCtrl_RA_2,TA012_ntCtrl_RA,TA020_ntCtrl_RA,TA034_ntCtrl_RA_1,TA034_ntCtrl_RA_2,TA039_ntCtrl_RA
ENSG00000103876.14,FAH,388,331,356,400,316,296,374,397,435,420,533,285,277,344
ENSG00000259967.1,lncRNA*9277,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ENSG00000259417.3,CTXND1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259361.7,LINC00927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259495.3,ARNT2-DT,0,1,1,0,0,0,0,1,1,1,0,0,0,0
ENSG00000172379.22,ARNT2,17,39,24,28,25,15,50,61,41,60,41,20,26,47
ENSG00000258010.4,lncRNA*9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287813.1,lncRNA*9279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259175.1,lncRNA*9280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270919.1,lncRNA*9281,0,0,0,0,0,0,0,3,1,0,6,0,0,0
ENSG00000284059.1,MIR5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222139.1,RNU6-380P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136379.12,ABHD17C,911,1529,497,1870,1285,1354,1756,1477,1578,766,1913,1176,1301,766
ENSG00000271983.1,lncRNA*9282,0,5,0,1,2,1,1,0,2,4,1,2,0,0
ENSG00000287108.1,lncRNA*9283,0,0,0,0,1,0,0,0,2,0,4,0,0,0
ENSG00000103888.17,CEMIP,255,322,70,62,98,114,415,402,475,156,159,165,188,508
ENSG00000208003.1,MIR549A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259546.1,lncRNA*9284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259649.4,lncRNA*9285,0,2,1,0,0,0,0,0,0,0,2,0,0,1
ENSG00000117899.11,MESD,1162,1192,917,1352,1289,1378,1295,1436,1729,1498,1489,1267,1282,1259
ENSG00000260619.1,lncRNA*9286,0,1,0,0,0,0,0,1,0,0,1,0,1,0
ENSG00000265855.1,MIR4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277782.1,lncRNA*9287,12,13,20,21,21,32,22,7,7,28,23,21,13,10
ENSG00000140406.4,TLNRD1,652,645,647,443,942,1010,627,842,899,863,825,1048,961,831
ENSG00000288625.1,protein_coding*379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156206.14,CFAP161,11,69,6,4,5,10,108,165,159,9,9,4,4,8
ENSG00000279834.1,TEC*619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259461.1,ANP32BP3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000172349.19,IL16,8,22,36,1,28,39,35,40,63,81,5,94,116,25
ENSG00000271725.1,lncRNA*9288,4,1,0,1,1,1,2,0,0,0,1,0,1,2
ENSG00000172345.14,STARD5,176,314,172,533,166,230,295,260,379,238,577,201,175,238
ENSG00000286488.1,lncRNA*9289,0,1,0,0,0,1,0,5,3,0,0,0,0,0
ENSG00000259343.9,TMC3-AS1,3,1,0,2,0,0,10,3,4,0,0,0,2,1
ENSG00000188869.13,TMC3,0,2,0,0,0,0,8,3,3,0,0,0,0,0
ENSG00000273920.1,lncRNA*9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284709.1,processed_pseudogene*2705,0,1,0,0,0,0,0,0,0,2,1,0,0,0
ENSG00000275995.1,lncRNA*9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259543.1,lncRNA*9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259594.6,lncRNA*9293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259692.6,lncRNA*9294,4,0,0,0,1,6,0,1,0,0,0,3,2,10
ENSG00000259622.1,processed_pseudogene*2706,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183496.6,MEX3B,282,55,106,512,310,393,77,84,104,125,698,329,338,191
ENSG00000259518.2,LINC01583,14,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000287872.1,lncRNA*9295,0,0,0,2,4,2,0,0,0,0,7,3,1,0
ENSG00000140598.16,EFL1,359,362,272,435,442,417,422,470,492,503,398,421,453,403
ENSG00000289704.1,lncRNA*9296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289703.1,lncRNA*9297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212170.1,RNU1-77P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285974.1,lncRNA*9298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188659.10,SAXO2,31,376,10,6,17,18,473,631,679,15,29,17,25,18
ENSG00000274376.5,ADAMTS7P1,0,1,0,2,0,0,0,4,0,0,0,0,0,0
ENSG00000290944.1,lncRNA*9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278662.6,GOLGA6L10,35,71,68,89,56,67,59,93,113,116,188,38,41,29
ENSG00000290945.1,UBE2Q2P2,35,65,10,73,61,65,42,45,100,24,128,35,49,35
ENSG00000237550.7,transcribed_processed_pseudogene*109,482,606,495,736,624,576,690,726,657,584,944,565,543,482
ENSG00000259429.6,UBE2Q2P2*1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000278202.1,lncRNA*9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197978.10,GOLGA6L9,169,317,106,371,213,305,221,260,383,177,663,191,257,215
ENSG00000275695.2,UBE2Q2P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000290946.1,lncRNA*9301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276710.5,CSPG4P10,0,0,1,0,0,0,0,0,0,1,0,0,0,1
ENSG00000290947.1,lncRNA*9302,1,2,0,0,0,1,3,7,1,2,4,2,2,1
ENSG00000278603.1,unprocessed_pseudogene*629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000290948.1,lncRNA*9303,157,559,37,440,184,202,332,668,1026,51,1133,172,254,270
ENSG00000255769.8,GOLGA2P10,17,171,6,114,21,10,61,148,246,8,184,2,4,29
ENSG00000290949.1,lncRNA*9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277741.5,GOLGA6L17P,2,1,2,0,0,0,1,0,3,2,14,0,0,1
ENSG00000259637.1,DNM1P38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284803.1,lncRNA*9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182774.13,RPS17,72,80,50,114,35,72,73,58,79,111,70,43,46,59
ENSG00000260836.2,protein_coding*380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278013.1,lncRNA*9306,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ENSG00000214575.10,CPEB1,6,3,1,0,0,0,3,1,5,3,0,2,0,4
ENSG00000259462.3,CPEB1-AS1,1,1,0,0,0,0,1,0,2,0,0,0,0,0
ENSG00000103723.17,AP3B2,33,23,16,26,6,13,26,18,34,23,25,8,4,25
ENSG00000259707.1,processed_pseudogene*2707,3,0,0,1,0,1,0,0,0,0,0,2,2,0
ENSG00000228141.7,transcribed_unitary_pseudogene*14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ENSG00000259315.1,ACTG1P17,1,4,0,7,0,1,11,3,1,1,5,0,1,0
ENSG00000279758.1,TEC*620,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000259442.1,lncRNA*9307,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000286817.1,lncRNA*9308,0,0,0,2,1,0,0,0,1,3,0,1,3,1
ENSG00000250988.7,SNHG21,2,19,1,2,4,3,3,2,11,3,13,2,7,3
ENSG00000252690.3,lncRNA*9309,11,14,10,22,8,16,29,10,21,18,24,5,6,10
ENSG00000186628.12,FSD2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ENSG00000277864.1,SCARNA15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156232.7,WHAMM,491,496,476,776,632,626,598,637,787,793,870,562,538,524
ENSG00000103942.13,HOMER2,1353,1123,729,886,1119,1241,1234,1647,1901,1113,1205,1257,1336,1508
ENSG00000259805.1,lncRNA*9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169612.4,RAMAC,499,348,233,518,548,563,423,528,630,395,552,631,538,465
ENSG00000169609.14,C15orf40,268,359,205,388,275,295,312,373,384,358,480,315,353,249
ENSG00000288850.1,lncRNA*9311,3,5,3,0,3,3,1,5,2,1,7,1,9,1
ENSG00000260608.1,lncRNA*9312,2,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000064726.10,BTBD1,1973,1561,1358,1898,1672,1836,1877,1884,2215,2137,1813,1719,1642,1965
ENSG00000273747.1,lncRNA*9313,2,5,0,0,0,0,1,0,0,0,0,0,0,1
ENSG00000259767.1,lncRNA*9314,1,1,1,5,0,1,3,1,2,3,3,2,1,2
ENSG00000260351.1,lncRNA*9315,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259308.3,FABP5P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263643.1,MIR4515,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000286872.1,lncRNA*9316,0,0,1,3,0,0,1,0,0,0,2,0,0,0
ENSG00000136404.16,TM6SF1,3,2,0,0,8,1,4,6,3,3,0,1,0,0
ENSG00000166503.9,HDGFL3,721,490,656,519,745,787,541,659,736,1184,659,791,717,843
ENSG00000260579.1,lncRNA*9317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259986.2,lncRNA*9318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169594.14,BNC1,1287,634,726,847,825,996,688,922,1004,1479,1056,933,947,1178
ENSG00000140600.17,SH3GL3,15,8,3,22,16,17,15,15,15,5,21,21,24,15
ENSG00000156218.13,ADAMTSL3,192,65,16,318,59,48,64,51,44,36,292,69,55,168
ENSG00000212374.1,RNU6-401P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261665.2,TUBAP4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000200444.1,RNU6-1339P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274128.1,lncRNA*9319,1,0,1,0,0,0,2,0,0,0,1,0,0,0
ENSG00000259609.1,unprocessed_pseudogene*630,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000259404.8,EFL1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000291062.1,lncRNA*9320,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ENSG00000280038.1,DNM1P41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259694.1,lncRNA*9321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000290688.1,lncRNA*9322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259511.4,UBE2Q2P16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259726.1,CSPG4P11,0,0,1,1,0,0,0,2,0,3,0,0,0,0
ENSG00000290689.1,lncRNA*9323,17,5,38,29,34,47,5,9,11,58,97,42,47,40
ENSG00000225151.11,GOLGA2P7,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000278422.1,RN7SL331P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184206.13,GOLGA6L4,3,5,14,2,1,1,3,10,15,27,5,1,4,5
ENSG00000259633.1,UBE2Q2P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259683.1,unprocessed_pseudogene*631,2,2,0,1,0,0,0,4,3,0,0,0,0,0
ENSG00000244056.3,RN7SL417P,1,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000259570.1,unprocessed_pseudogene*632,3,7,2,3,21,29,4,3,13,0,4,13,22,11
ENSG00000290690.1,lncRNA*9324,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000235370.7,DNM1P51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272887.1,CSPG4P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259538.1,UBE2Q2P11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259774.1,lncRNA*9325,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000278785.1,Metazoa_SRP*111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197627.3,UBE2Q2P12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259551.1,lncRNA*9326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259302.1,unprocessed_pseudogene*633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000291026.1,lncRNA*9327,1,0,9,0,1,4,2,8,1,2,1,6,4,0
ENSG00000230373.9,GOLGA6L5P,17,20,41,3,17,24,8,22,45,42,40,11,31,51
ENSG00000291260.1,lncRNA*9328,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259244.1,lncRNA*9329,7,3,0,0,0,2,1,0,1,0,0,0,0,4
ENSG00000189136.10,UBE2Q2P1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ENSG00000291027.1,UBE2Q2P1*1,24,21,41,6,11,6,11,17,22,42,9,2,9,41
ENSG00000291028.1,LINC00933,5,11,2,2,4,7,13,8,9,5,1,3,2,2
ENSG00000259728.6,LINC00933*1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275120.3,ZSCAN2-AS1,6,19,4,13,7,8,23,4,13,19,14,5,5,9
ENSG00000176371.14,ZSCAN2,250,206,210,221,208,214,153,250,312,296,251,220,239,173
ENSG00000256278.1,lncRNA*9330,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000276278.1,lncRNA*9331,4,12,11,5,5,11,9,15,11,12,17,5,1,11
ENSG00000291159.1,lncRNA*9332,86,110,51,147,57,82,84,40,74,104,95,57,42,83
ENSG00000176700.23,SCAND2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254779.4,EGLN1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177082.13,WDR73,496,605,445,672,555,613,589,671,942,730,695,471,532,558
ENSG00000277578.1,Metazoa_SRP*112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197696.10,NMB,65,42,79,97,82,81,27,68,55,124,144,115,93,67
ENSG00000140612.14,SEC11A,2061,2018,1506,2295,2146,2300,2331,2322,2691,2286,2399,2144,2113,2025
ENSG00000259654.1,lncRNA*9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285667.1,lncRNA*9334,3,8,1,3,1,2,7,0,4,2,2,1,4,1
ENSG00000166716.10,ZNF592,676,615,506,906,850,956,702,853,1035,987,1091,879,900,598
ENSG00000259415.1,lncRNA*9335,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000136383.7,ALPK3,28,35,27,15,17,15,34,53,55,75,20,21,26,29
ENSG00000200991.1,snoRNA*255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000156222.12,SLC28A1,0,2,2,0,0,0,0,0,1,1,0,1,0,0
ENSG00000286505.1,lncRNA*9336,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000207037.1,RNU6-339P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212388.1,RNU6-796P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271044.1,processed_pseudogene*2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000073417.15,PDE8A,527,573,429,666,552,608,539,573,759,957,670,612,596,534
ENSG00000259270.1,processed_pseudogene*2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000291210.1,lncRNA*9337,8,3,15,16,17,11,9,10,26,22,68,11,26,14
ENSG00000259449.1,NIFKP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259295.7,CSPG4P12,0,1,0,0,0,0,0,0,0,0,2,1,0,0
ENSG00000291211.1,lncRNA*9338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229212.9,transcribed_unprocessed_pseudogene*142,0,1,0,0,0,0,0,1,0,2,0,1,0,0
ENSG00000277582.1,RN7SL428P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188388.10,GOLGA6L3P,0,1,2,4,0,0,1,2,3,4,11,0,3,0
ENSG00000218052.8,ADAMTS7P4,0,1,0,0,0,1,0,0,3,0,0,0,0,0
ENSG00000291212.1,lncRNA*9339,0,0,0,0,0,0,0,1,0,0,0,0,2,0
ENSG00000259317.1,unprocessed_pseudogene*634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170776.22,AKAP13,1407,1984,1274,2647,1918,2442,2107,2421,2868,2836,2710,2271,2220,1961
ENSG00000284160.1,MIR7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251891.1,RNU7-79P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259630.2,FABP5P9,4,1,5,7,11,8,4,3,3,6,2,10,3,13
ENSG00000259375.1,lncRNA*9340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259367.1,AKAP13-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259276.1,lncRNA*9341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202081.1,RNU6-1280P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259453.1,lncRNA*9342,1,0,0,0,0,0,0,2,0,3,0,0,0,0
ENSG00000259544.1,lncRNA*9343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259407.1,lncRNA*9344,3,0,0,2,3,7,0,2,0,3,3,5,2,4
ENSG00000259762.1,lncRNA*9345,0,0,0,1,0,0,1,1,0,0,0,0,0,0
ENSG00000259416.2,LINC02883,0,4,0,2,0,2,2,0,0,4,0,0,0,3
ENSG00000183655.13,KLHL25,270,146,159,231,284,322,171,160,232,256,281,351,278,225
ENSG00000221634.1,MIR1276,0,0,0,0,0,0,0,0,1,2,0,0,0,0
ENSG00000259195.1,processed_pseudogene*2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252931.1,RNU6-231P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264406.1,MIR548AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259608.1,processed_pseudogene*2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260477.8,LINC01584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273540.5,AGBL1,0,0,0,0,0,3,0,0,0,0,1,1,1,0
ENSG00000252964.1,RNA5SP400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261077.1,processed_pseudogene*2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200206.1,snoRNA*256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260125.2,AGBL1-AS1,0,0,1,3,0,7,1,3,0,3,4,6,3,4
ENSG00000259734.1,lncRNA*9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259636.1,lncRNA*9347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259620.1,lncRNA*9348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259560.2,lncRNA*9349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207150.1,RNU6-185P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259527.2,LINC00052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287391.1,lncRNA*9350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140538.17,NTRK3,1,0,0,0,0,1,0,2,0,0,1,1,0,0
ENSG00000259183.1,MED28P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260305.1,NTRK3-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259494.2,MRPL46,29,45,38,45,39,47,50,44,57,56,41,60,44,47
ENSG00000173867.10,protein_coding*381,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000181991.16,MRPS11,597,518,322,637,473,519,547,579,672,522,747,599,617,498
ENSG00000279945.1,TEC*621,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ENSG00000140543.15,DET1,6,17,10,13,6,9,9,7,17,7,18,8,2,13
ENSG00000259569.2,processed_pseudogene*2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249487.7,LINC01586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221630.3,MIR1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207703.1,MIR7-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283484.1,MIR3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181026.15,AEN,528,505,627,589,851,834,539,624,843,1118,637,887,864,560
ENSG00000172183.16,ISG20,199,443,229,252,438,525,550,428,403,321,424,509,483,253
ENSG00000259676.1,lncRNA*9351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157766.19,ACAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140511.12,HAPLN3,467,443,274,443,397,475,427,331,351,618,417,452,456,373
ENSG00000140545.16,MFGE8,2292,1223,2280,1121,1377,1578,1304,1817,1883,3784,1940,2232,2262,2571
ENSG00000259350.2,processed_pseudogene*2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259489.2,KRT18P47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261549.2,processed_pseudogene*2715,1,0,0,1,0,1,0,0,1,0,0,1,1,0
ENSG00000260275.1,processed_pseudogene*2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260123.2,CARMAL,0,1,0,0,0,0,0,0,0,0,3,0,0,0
ENSG00000261407.2,lncRNA*9352,0,0,1,0,0,1,0,1,0,0,0,2,0,0
ENSG00000140526.18,ABHD2,5982,2487,2253,5016,3802,4546,3040,4958,6773,4366,5681,4539,4842,5512
ENSG00000239151.1,RNU7-195P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259699.2,HMGB1P8,3,2,0,1,0,0,0,0,4,0,2,0,0,0
ENSG00000259948.2,processed_pseudogene*2717,2,0,1,0,2,2,1,0,2,2,0,1,1,1
ENSG00000140522.12,RLBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140525.20,FANCI,120,163,157,254,91,101,183,157,242,249,260,121,133,128
ENSG00000140521.18,POLG,1401,1271,1142,1412,1272,1509,1223,1472,1912,1784,1584,1484,1646,1471
ENSG00000275101.1,MIR6766,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000291307.1,POLGARF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261441.1,POLG-DT,12,4,0,5,8,5,4,5,8,3,4,7,8,2
ENSG00000279708.1,TEC*622,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000287717.1,lncRNA*9353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255571.10,MIR9-3HG,3,19,14,54,22,51,16,30,35,21,93,43,49,7
ENSG00000284329.1,MIR9-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289128.1,lncRNA*9354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140519.14,RHCG,478,606,224,108,403,667,582,530,236,481,191,771,667,412
ENSG00000259218.6,LINC00928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261478.1,lncRNA*9355,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000259713.1,lncRNA*9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140534.14,TICRR,7,15,22,50,3,1,17,7,4,49,72,14,15,21
ENSG00000259615.1,lncRNA*9357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166813.17,KIF7,73,59,102,57,61,87,46,61,49,194,106,81,111,94
ENSG00000166819.12,PLIN1,8,27,10,51,13,19,21,44,58,30,98,8,14,13
ENSG00000166821.9,PEX11A,269,295,194,448,265,294,329,365,486,269,507,265,224,219
ENSG00000241362.2,RPL36AP43,4,3,1,3,1,1,0,1,4,4,0,0,0,1
ENSG00000140527.15,WDR93,6,67,0,0,3,1,51,59,84,1,8,5,6,3
ENSG00000259561.1,lncRNA*9358,0,4,0,0,0,0,2,2,0,0,0,0,0,0
ENSG00000206590.1,RNU6-132P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166823.6,MESP1,29,56,5,12,8,10,50,120,114,2,37,1,5,27
ENSG00000259441.2,MRPL15P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188095.6,MESP2,6,3,3,0,0,0,7,6,4,3,2,0,1,5
ENSG00000166825.15,ANPEP,205,395,20,14,2,3,397,2233,3439,29,74,11,28,280
ENSG00000157823.17,AP3S2,445,474,308,414,363,367,454,540,588,526,497,341,348,348
ENSG00000250021.7,ARPIN-AP3S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264966.1,MIR5094,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ENSG00000259677.1,processed_pseudogene*2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264796.1,MIR5009,0,1,0,0,0,0,1,1,0,0,0,0,0,0
ENSG00000212420.1,RNU6-1111P,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000242498.8,ARPIN,588,577,527,800,600,756,585,713,848,801,900,592,697,581
ENSG00000252645.1,RNU7-111P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259273.1,processed_pseudogene*2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280377.1,TEC*623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140548.10,ZNF710,529,724,613,728,851,904,798,784,1029,987,1021,950,940,539
ENSG00000265871.1,MIR3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273691.1,lncRNA*9359,2,12,7,7,3,4,8,3,4,16,5,1,1,0
ENSG00000259291.2,ZNF710-AS1,33,49,27,29,34,47,50,81,111,34,58,46,31,34
ENSG00000276376.1,U7*3,1,1,1,0,0,0,0,1,3,5,6,0,0,0
ENSG00000182054.10,IDH2,1892,1748,1383,1641,1532,1808,1914,3248,3623,1792,2409,1934,1976,1788
ENSG00000259685.3,IDH2-DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185033.15,SEMA4B,4386,2942,2095,4069,4651,5136,3072,3662,4855,4597,5786,5998,5840,5378
ENSG00000240470.3,RN7SL346P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225193.5,RPS12P26,3,0,0,6,0,3,1,1,1,3,6,1,1,5
ENSG00000185043.13,CIB1,1452,1664,1149,1813,1628,1812,1865,2155,2289,1922,2608,1912,1793,1584
ENSG00000183208.13,GDPGP1,66,116,54,64,76,74,84,83,116,100,95,52,93,75
